5801012620046,2015,1,10123101,3.5
5801012620046,2015,1,10123102,4
5801012620046,2015,1,40203111,3.5
5801012620046,2015,1,40313005,4
5801012620046,2015,1,40313006,4
5801012620046,2015,1,80103001,4
5801012620046,2015,1,80203901,3.5
5801012620046,2015,1,80303505,4
5801012620046,2015,2,10113010,3.5
5801012620046,2015,2,10113011,4
5801012620046,2015,2,10123103,4
5801012620046,2015,2,40203112,3.5
5801012620046,2015,2,40313007,3.5
5801012620046,2015,2,40313008,4
5801012620046,2015,2,80103002,4
5801012620046,2015,2,80303501,3.5
5801012620046,2016,1,10123104,2.5
5801012620046,2016,1,10123105,3
5801012620046,2016,1,10123106,3.5
5801012620046,2016,1,10123107,4
5801012620046,2016,1,10123108,3
5801012620046,2016,1,10123109,4
5801012620046,2016,1,40313016,4
5801012620046,2016,2,10123110,4
5801012620046,2016,2,10123111,3
5801012620046,2016,2,10123112,3.5
5801012620046,2016,2,10123113,2
5801012620046,2016,2,10123114,1.5
5801012620046,2016,2,40203100,3.5
5801012620046,2017,1,10123115,4
5801012620046,2017,1,10123116,4
5801012620046,2017,1,10123117,3
5801012620046,2017,1,10123118,4
5801012620046,2017,1,10123119,4
5801012620046,2017,1,80103016,3.5
